Time limit = 1e+08
Random seed = 0
niter=10000000
niter_later=20
nclus_to_add=5
obj_del_thr=0.0002
int_gap_thr=0.0002
Calling Init() code...
Reading model file
Initializing...
Initially running MPLP for 10000000 iterations
Iter=83 Objective=-6902.65 Decoded=-6907.6 ObjDel=0.00719644 IntGap=4.9539 Elapsed Time=21.878
Iter=84 Objective=-6902.66 Decoded=-6907.6 ObjDel=0.00700559 IntGap=4.94689 Elapsed Time=22.1389
Iter=85 Objective=-6902.66 Decoded=-6907.6 ObjDel=0.00682088 IntGap=4.94007 Elapsed Time=22.3993
Iter=86 Objective=-6902.67 Decoded=-6907.6 ObjDel=0.00664201 IntGap=4.93343 Elapsed Time=22.6604
Iter=87 Objective=-6902.68 Decoded=-6907.6 ObjDel=0.00646872 IntGap=4.92696 Elapsed Time=22.921
Iter=88 Objective=-6902.68 Decoded=-6907.6 ObjDel=0.00630075 IntGap=4.92066 Elapsed Time=23.1816
Iter=89 Objective=-6902.69 Decoded=-6907.6 ObjDel=0.00613787 IntGap=4.91452 Elapsed Time=23.4423
Iter=90 Objective=-6902.69 Decoded=-6907.6 ObjDel=0.00597985 IntGap=4.90854 Elapsed Time=23.7033
Iter=91 Objective=-6902.7 Decoded=-6907.6 ObjDel=0.00582651 IntGap=4.90272 Elapsed Time=23.9634
Iter=92 Objective=-6902.71 Decoded=-6907.6 ObjDel=0.00567764 IntGap=4.89704 Elapsed Time=24.2254
Iter=93 Objective=-6902.71 Decoded=-6907.6 ObjDel=0.00553307 IntGap=4.8915 Elapsed Time=24.4859
Iter=94 Objective=-6902.72 Decoded=-6907.6 ObjDel=0.00539263 IntGap=4.88611 Elapsed Time=24.7474
Iter=95 Objective=-6902.72 Decoded=-6907.6 ObjDel=0.00525616 IntGap=4.88086 Elapsed Time=25.0087
Iter=96 Objective=-6902.73 Decoded=-6907.6 ObjDel=0.00512351 IntGap=4.87573 Elapsed Time=25.2702
Iter=97 Objective=-6902.73 Decoded=-6907.6 ObjDel=0.00499454 IntGap=4.87074 Elapsed Time=25.5314
Iter=98 Objective=-6902.74 Decoded=-6907.6 ObjDel=0.00486912 IntGap=4.86587 Elapsed Time=25.793
Iter=99 Objective=-6902.74 Decoded=-6907.6 ObjDel=0.00474713 IntGap=4.86112 Elapsed Time=26.0547
Iter=100 Objective=-6902.75 Decoded=-6907.6 ObjDel=0.00462844 IntGap=4.85649 Elapsed Time=26.3154
Iter=101 Objective=-6902.75 Decoded=-6907.6 ObjDel=0.00451295 IntGap=4.85198 Elapsed Time=26.5759
Iter=102 Objective=-6902.76 Decoded=-6907.6 ObjDel=0.00440054 IntGap=4.84758 Elapsed Time=26.8366
Iter=103 Objective=-6902.76 Decoded=-6907.6 ObjDel=0.00429112 IntGap=4.84329 Elapsed Time=27.0977
Iter=104 Objective=-6902.76 Decoded=-6907.6 ObjDel=0.00418459 IntGap=4.8391 Elapsed Time=27.3579
Iter=105 Objective=-6902.77 Decoded=-6907.6 ObjDel=0.00408085 IntGap=4.83502 Elapsed Time=27.6183
Iter=106 Objective=-6902.77 Decoded=-6907.6 ObjDel=0.00397983 IntGap=4.83104 Elapsed Time=27.88
Iter=107 Objective=-6902.78 Decoded=-6907.6 ObjDel=0.00388143 IntGap=4.82716 Elapsed Time=28.142
Iter=108 Objective=-6902.78 Decoded=-6907.6 ObjDel=0.00378558 IntGap=4.82338 Elapsed Time=28.4041
Iter=109 Objective=-6902.78 Decoded=-6907.6 ObjDel=0.0036922 IntGap=4.81968 Elapsed Time=28.6667
Iter=110 Objective=-6902.79 Decoded=-6907.6 ObjDel=0.00360122 IntGap=4.81608 Elapsed Time=28.9282
Iter=111 Objective=-6902.79 Decoded=-6907.6 ObjDel=0.00351256 IntGap=4.81257 Elapsed Time=29.1878
Iter=112 Objective=-6902.79 Decoded=-6907.6 ObjDel=0.00342616 IntGap=4.80914 Elapsed Time=29.4484
Iter=113 Objective=-6902.8 Decoded=-6907.6 ObjDel=0.00334196 IntGap=4.8058 Elapsed Time=29.7103
Iter=114 Objective=-6902.8 Decoded=-6907.6 ObjDel=0.00325989 IntGap=4.80254 Elapsed Time=29.9721
Iter=115 Objective=-6902.8 Decoded=-6907.6 ObjDel=0.00317989 IntGap=4.79936 Elapsed Time=30.2342
Iter=116 Objective=-6902.81 Decoded=-6907.6 ObjDel=0.00310191 IntGap=4.79626 Elapsed Time=30.495
Iter=117 Objective=-6902.81 Decoded=-6907.6 ObjDel=0.00302589 IntGap=4.79323 Elapsed Time=30.7561
Iter=118 Objective=-6902.81 Decoded=-6907.6 ObjDel=0.00295177 IntGap=4.79028 Elapsed Time=31.0157
Iter=119 Objective=-6902.82 Decoded=-6907.6 ObjDel=0.00287951 IntGap=4.7874 Elapsed Time=31.2767
Iter=120 Objective=-6902.82 Decoded=-6907.6 ObjDel=0.00280905 IntGap=4.78459 Elapsed Time=31.5365
Iter=121 Objective=-6902.82 Decoded=-6907.6 ObjDel=0.00274035 IntGap=4.78185 Elapsed Time=31.7954
Iter=122 Objective=-6902.82 Decoded=-6907.6 ObjDel=0.00267335 IntGap=4.77918 Elapsed Time=32.0559
Iter=123 Objective=-6902.83 Decoded=-6907.6 ObjDel=0.00260802 IntGap=4.77657 Elapsed Time=32.3157
Iter=124 Objective=-6902.83 Decoded=-6907.6 ObjDel=0.00254431 IntGap=4.77403 Elapsed Time=32.5767
Iter=125 Objective=-6902.83 Decoded=-6907.6 ObjDel=0.00248218 IntGap=4.77155 Elapsed Time=32.8374
Iter=126 Objective=-6902.83 Decoded=-6907.6 ObjDel=0.00242159 IntGap=4.76912 Elapsed Time=33.0974
Iter=127 Objective=-6902.84 Decoded=-6907.6 ObjDel=0.00236249 IntGap=4.76676 Elapsed Time=33.3576
Iter=128 Objective=-6902.84 Decoded=-6907.6 ObjDel=0.00230485 IntGap=4.76446 Elapsed Time=33.619
Iter=129 Objective=-6902.84 Decoded=-6907.6 ObjDel=0.00224863 IntGap=4.76221 Elapsed Time=33.8786
Iter=130 Objective=-6902.84 Decoded=-6907.6 ObjDel=0.00219379 IntGap=4.76001 Elapsed Time=34.1403
Iter=131 Objective=-6902.85 Decoded=-6907.6 ObjDel=0.00214031 IntGap=4.75787 Elapsed Time=34.4018
Iter=132 Objective=-6902.85 Decoded=-6907.6 ObjDel=0.00208813 IntGap=4.75579 Elapsed Time=34.6636
Iter=133 Objective=-6902.85 Decoded=-6907.6 ObjDel=0.00203724 IntGap=4.75375 Elapsed Time=34.9242
Iter=134 Objective=-6902.85 Decoded=-6907.6 ObjDel=0.0019876 IntGap=4.75176 Elapsed Time=35.1861
Iter=135 Objective=-6902.85 Decoded=-6907.6 ObjDel=0.00193918 IntGap=4.74982 Elapsed Time=35.4483
Iter=136 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00189194 IntGap=4.74793 Elapsed Time=35.7101
Iter=137 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00184586 IntGap=4.74608 Elapsed Time=35.9692
